Origin City,Origin Airport,Dest. City,Dest Airport,Flight Date,Day of Week,Airline,Price,Duration,Miles
Chicago,ORD,Los Angeles,LAX,2023-12-17,6,American Airlines,418,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-17,6,United Airlines,418,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-17,6,American Airlines,418,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-17,6,United Airlines,418,4:39,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,Spirit Airlines,222,6:51,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,Spirit Airlines,342,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,Spirit Airlines,214,6:51,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,United Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,United Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,American Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,American Airlines,418,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,American Airlines,418,4:34,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,American Airlines,418,4:34,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,United Airlines,418,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,United Airlines,418,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,United Airlines,418,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,United Airlines,418,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,American Airlines,418,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,United Airlines,418,4:39,1745
Chicago,ORD,Los Angeles,LAX,2023-12-18,0,United Airlines,418,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,Spirit Airlines,170,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,Spirit Airlines,169,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,Spirit Airlines,214,7:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,Spirit Airlines,382,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,American Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,United Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,United Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,American Airlines,418,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,American Airlines,418,4:34,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,American Airlines,418,4:34,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,United Airlines,418,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,United Airlines,418,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,United Airlines,418,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,United Airlines,418,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,American Airlines,418,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-19,1,United Airlines,418,4:39,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,Delta,428,7:03,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,Spirit Airlines,379,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,Spirit Airlines,300,12:51,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,Spirit Airlines,379,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,American Airlines,418,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,United Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,United Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,American Airlines,418,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,American Airlines,418,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,American Airlines,418,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,American Airlines,418,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,United Airlines,418,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,United Airlines,418,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,United Airlines,418,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,United Airlines,418,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,United Airlines,418,4:39,1745
Chicago,ORD,Los Angeles,LAX,2023-12-20,2,United Airlines,418,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,Delta,428,7:03,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,Spirit Airlines,383,4:47,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,"Frontier, Spirit Airlines",313,26:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,Spirit Airlines,383,4:47,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,American Airlines,418,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,United Airlines,418,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,American Airlines,418,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,American Airlines,418,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,United Airlines,418,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,United Airlines,418,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,American Airlines,418,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,American Airlines,418,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,United Airlines,418,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,American Airlines,418,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,United Airlines,418,4:37,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,United Airlines,418,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-21,3,United Airlines,418,4:39,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,Spirit Airlines,350,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,Spirit Airlines,344,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,American Airlines,398,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,United Airlines,398,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,American Airlines,398,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,American Airlines,398,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,American Airlines,398,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,American Airlines,398,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,Spirit Airlines,384,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,American Airlines,398,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,United Airlines,398,4:37,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,United Airlines,398,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,United Airlines,404,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,United Airlines,398,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,American Airlines,398,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-22,4,United Airlines,398,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,Spirit Airlines,300,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,Spirit Airlines,290,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,American Airlines,398,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,United Airlines,398,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,American Airlines,398,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,American Airlines,398,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,American Airlines,398,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,American Airlines,398,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,United Airlines,398,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,Spirit Airlines,389,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,United Airlines,404,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,United Airlines,398,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,United Airlines,398,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,United Airlines,398,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,United Airlines,404,4:37,1745
Chicago,ORD,Los Angeles,LAX,2023-12-23,5,United Airlines,404,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,Spirit Airlines,262,15:02,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,Spirit Airlines,286,4:47,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,Sun Country Air,253,14:31,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,Spirit Airlines,286,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,American Airlines,398,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,United Airlines,398,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,American Airlines,398,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,American Airlines,398,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,United Airlines,398,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,American Airlines,398,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,American Airlines,398,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,United Airlines,404,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,United Airlines,398,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,American Airlines,398,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,United Airlines,398,4:37,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,United Airlines,398,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-24,6,United Airlines,398,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,Sun Country Air,292,10:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,American Airlines,398,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,Multiple airlines,212,24:08,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,Spirit Airlines,379,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,American Airlines,398,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,American Airlines,398,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,398,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,American Airlines,398,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,404,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,398,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,398,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,398,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,398,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,404,4:39,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,404,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,American Airlines,459,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-25,0,United Airlines,519,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,Spirit Airlines,300,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,Spirit Airlines,290,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,Spirit Airlines,439,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,American Airlines,459,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,524,4:37,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,524,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,American Airlines,549,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,American Airlines,549,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,540,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,540,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,559,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,559,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,559,4:39,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,559,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,640,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-26,1,United Airlines,640,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,Spirit Airlines,402,12:56,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,Spirit Airlines,442,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,"Sun Country Air, Spirit Airlines",398,15:25,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,American Airlines,459,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,Spirit Airlines,455,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,American Airlines,549,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,United Airlines,559,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,United Airlines,559,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,United Airlines,559,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,United Airlines,623,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,United Airlines,623,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,United Airlines,640,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,United Airlines,623,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,United Airlines,662,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,American Airlines,679,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,American Airlines,679,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-27,2,American Airlines,679,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,Spirit Airlines,302,12:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,American Airlines,459,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,Spirit Airlines,291,12:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,Spirit Airlines,439,4:47,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,Spirit Airlines,439,4:47,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,Spirit Airlines,340,8:13,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,United Airlines,522,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,American Airlines,549,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,United Airlines,559,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,United Airlines,559,4:37,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,United Airlines,559,4:39,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,United Airlines,559,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,United Airlines,559,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,United Airlines,559,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,United Airlines,625,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,American Airlines,679,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-28,3,American Airlines,679,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,Spirit Airlines,302,8:13,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,Spirit Airlines,389,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,Alaska Airlines,266,8:45,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,Spirit Airlines,439,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,Spirit Airlines,291,8:13,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,United Airlines,522,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,American Airlines,549,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,American Airlines,549,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,United Airlines,559,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,United Airlines,559,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,United Airlines,559,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,United Airlines,625,4:37,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,United Airlines,644,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,American Airlines,679,4:29,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,American Airlines,679,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-29,4,American Airlines,679,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,Spirit Airlines,262,12:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,Spirit Airlines,391,4:49,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,Spirit Airlines,253,12:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,Spirit Airlines,455,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,Spirit Airlines,293,8:13,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,United Airlines,540,4:38,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,United Airlines,540,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,United Airlines,559,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,United Airlines,627,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,American Airlines,679,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,American Airlines,679,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,American Airlines,679,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,American Airlines,679,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,United Airlines,699,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,United Airlines,699,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,United Airlines,871,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-30,5,United Airlines,871,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,Spirit Airlines,192,9:23,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,Spirit Airlines,187,9:23,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,United Airlines,390,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,Spirit Airlines,391,4:48,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,Spirit Airlines,253,8:13,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,United Airlines,520,4:43,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,American Airlines,549,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,American Airlines,549,4:32,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,United Airlines,559,4:37,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,United Airlines,559,4:40,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,United Airlines,626,4:35,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,American Airlines,359,5:56,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,American Airlines,679,4:33,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,American Airlines,679,4:36,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,United Airlines,699,4:30,1745
Chicago,ORD,Los Angeles,LAX,2023-12-31,6,United Airlines,699,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,Spirit Airlines,167,12:38,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,Spirit Airlines,204,4:49,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,Spirit Airlines,161,12:38,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,United Airlines,276,4:38,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,American Airlines,299,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,Spirit Airlines,289,4:48,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,United Airlines,311,4:43,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,United Airlines,321,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,United Airlines,321,4:43,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,American Airlines,349,4:29,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,American Airlines,349,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,American Airlines,349,4:33,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,American Airlines,349,4:33,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,American Airlines,349,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,United Airlines,390,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,United Airlines,390,4:33,1745
Chicago,ORD,Los Angeles,LAX,2024-01-01,0,United Airlines,390,4:35,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,Spirit Airlines,210,4:49,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,Spirit Airlines,204,4:49,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,Spirit Airlines,186,7:30,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,Spirit Airlines,240,4:48,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,256,4:38,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,256,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,256,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,276,4:35,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,276,4:43,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,276,4:43,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,American Airlines,299,4:29,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,American Airlines,299,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,American Airlines,299,4:33,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,American Airlines,299,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,311,4:37,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,321,4:33,1745
Chicago,ORD,Los Angeles,LAX,2024-01-02,1,United Airlines,311,4:39,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,Spirit Airlines,160,14:42,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,American Airlines,189,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,Spirit Airlines,155,27:00,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,Spirit Airlines,204,4:48,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,Spirit Airlines,204,4:49,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,214,4:38,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,223,4:43,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,223,4:43,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,American Airlines,249,4:29,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,233,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,American Airlines,249,4:36,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,267,4:37,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,276,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,276,4:33,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,267,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,United Airlines,276,4:35,1745
Chicago,ORD,Los Angeles,LAX,2024-01-03,2,American Airlines,299,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,Delta,159,8:16,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,Spirit Airlines,135,4:47,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,Spirit Airlines,129,30:55,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,Spirit Airlines,135,4:47,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,149,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,149,4:43,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,171,4:38,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,184,4:43,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,189,4:39,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,189,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,American Airlines,189,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,215,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,215,4:37,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,225,4:33,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,United Airlines,236,4:35,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,American Airlines,249,4:29,1745
Chicago,ORD,Los Angeles,LAX,2024-01-04,3,American Airlines,249,4:32,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,Delta,154,9:52,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,Spirit Airlines,91,4:49,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,Spirit Airlines,111,4:48,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,United Airlines,149,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,United Airlines,149,4:40,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,United Airlines,170,4:33,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,United Airlines,171,4:35,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,United Airlines,170,4:37,1745
Chicago,ORD,Los Angeles,LAX,2024-01-05,4,United Airlines,170,4:43,1745
